timestamp,origin_lat,origin_lon,destination_lat,destination_lon,trip_distance,eta_prediction,time_of_prediction,model_used
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 09:59:19.861408,XGBRegressor
2024-08-10T00:00:00Z,-1.241547327596531,36.70583724975587,-1.2739575,36.8118501,14335.2,1502.6383056640625,2024-08-10 09:59:23.988120,XGBRegressor
2024-08-10T00:00:00Z,-1.179076777258127,36.80334091186524,-1.2739575,36.8118501,22929.6,2002.754150390625,2024-08-10 09:59:27.472862,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:05:38.009271,XGBRegressor
2024-08-10T00:00:00Z,-1.2144388743903374,36.79990768432618,-1.2739575,36.8118501,10377.8,1532.8798828125,2024-08-10 10:05:42.238174,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:09:43.624780,XGBRegressor
2024-08-10T00:00:00Z,-1.2482386121143034,36.73587799072266,-1.2739575,36.8118501,13174.6,1835.4429931640625,2024-08-10 10:09:47.124305,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:10:08.565936,XGBRegressor
2024-08-10T00:00:00Z,-1.2600769968003083,36.72094345092774,-1.2739575,36.8118501,10882.9,1121.5931396484375,2024-08-10 10:10:12.440866,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:10:13.940982,XGBRegressor
2024-08-10T00:00:00Z,-1.2226743828782145,36.799736022949226,-1.2739575,36.8118501,7867.7,1269.2529296875,2024-08-10 10:10:17.821223,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:10:20.046695,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:17:43.128651,XGBRegressor
2024-08-10T00:00:00Z,-1.2298804320860974,36.76214218139649,-1.2739575,36.8118501,8710.4,1251.9375,2024-08-10 10:17:47.823701,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:23:16.757416,XGBRegressor
2024-08-10T00:00:00Z,-1.2089485214465474,36.771068572998054,-1.2739575,36.8118501,13063.5,1529.4615478515625,2024-08-10 10:23:20.509823,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:23:22.761241,XGBRegressor
2024-08-10T00:00:00Z,-1.2116936993094263,36.77158355712891,-1.2739575,36.8118501,11868.9,1445.2916259765625,2024-08-10 10:23:26.916097,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:23:28.162943,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:23:36.119665,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:47:45.927636,XGBRegressor
2024-08-10T00:00:00Z,-1.2254217231944835,36.75064086914063,-1.2739575,36.8118501,10332.3,1438.423095703125,2024-08-10 10:47:54.003267,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:47:56.519179,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:48:18.687532,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:49:38.458178,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:49:49.963036,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:56:59.218604,XGBRegressor
2024-08-10T00:00:00Z,-1.2585341118550857,36.73965454101563,-1.2739575,36.8118501,9422.6,1273.8427734375,2024-08-10 10:57:07.480558,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:57:10.305898,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 10:57:29.999065,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:20:36.825838,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2357054777947696,36.816215515136726,34455.9,2523.17578125,2024-08-10 11:21:08.579534,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:21:13.940036,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:21:28.128858,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:23:37.228787,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.222494401548033,36.7928695678711,31651.2,2016.694580078125,2024-08-10 11:23:45.848554,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:23:49.387702,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:24:19.054615,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:25:54.172464,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.1916111137925989,36.824455261230476,35508.0,2523.17578125,2024-08-10 11:26:05.958082,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:26:12.125168,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:26:34.695675,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:26:53.987980,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:30:39.385403,XGBRegressor
2024-08-10T00:00:00Z,-1.2286794252329019,36.71665191650391,-1.2739575,36.8118501,15054.6,1504.7021484375,2024-08-10 11:30:48.178246,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:30:51.177904,XGBRegressor
2024-08-10T00:00:00Z,-1.242748328631474,36.698112487792976,-1.2739575,36.8118501,15230.2,1536.0408935546875,2024-08-10 11:30:55.882099,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:30:57.831853,XGBRegressor
2024-08-10T00:00:00Z,-1.2382874648957307,36.71321868896485,-1.2739575,36.8118501,14099.6,1456.050537109375,2024-08-10 11:31:09.443968,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:31:16.996038,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:37:13.616211,XGBRegressor
2024-08-10T00:00:00Z,-1.2267921276585843,36.76042556762696,-1.2739575,36.8118501,9095.0,1278.6177978515625,2024-08-10 11:37:18.368550,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:37:20.382926,XGBRegressor
2024-08-10T00:00:00Z,-1.27466044015017,36.691417694091804,-1.2739575,36.8118501,17657.3,1763.36328125,2024-08-10 11:37:23.226739,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:37:33.776223,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:37:54.204290,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:37:58.880375,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:38:44.472698,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2235238384051548,36.80110931396485,29216.1,2007.029541015625,2024-08-10 11:38:52.815815,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:38:54.174006,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:38:59.917342,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:42:18.231868,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2099695549379577,36.80505752563477,28758.8,2296.6904296875,2024-08-10 11:42:27.637107,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:42:28.192067,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:42:42.452855,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:49:32.228258,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:53:02.509853,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2192345155648856,36.80042266845704,28845.9,2023.77783203125,2024-08-10 11:53:09.172977,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2266821546264286,36.72514915466309,17155.1,1145.0989990234375,2024-08-10 11:53:12.693940,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:53:15.474304,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:53:25.026550,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 11:56:14.553232,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.9096888,-1.2739575,36.8118501,24443.9,2245.502685546875,2024-08-10 11:56:20.194509,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 12:55:03.608328,XGBRegressor
2024-08-10T00:00:00Z,-1.2293657149294657,36.69897079467774,-1.2739575,36.8118501,16660.4,1546.0477294921875,2024-08-10 12:55:08.413898,XGBRegressor
2024-08-10T00:00:00Z,-1.1662050681972858,36.827201843261726,-1.2739575,36.8118501,20221.9,1891.708740234375,2024-08-10 12:55:13.844907,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 12:55:16.519414,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 12:55:28.190445,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 12:57:22.964740,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 13:00:48.364323,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2398232024468718,36.786518096923835,24171.1,1552.1275634765625,2024-08-10 13:00:52.397480,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2350093468937962,36.727123260498054,17669.9,1247.2218017578125,2024-08-10 13:00:55.265238,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 13:01:01.715347,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 13:01:12.902097,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 13:02:52.487140,XGBRegressor
2024-08-10T00:00:00Z,-1.2619642705591159,36.69330596923829,-1.2739575,36.8118501,15419.6,1563.1094970703125,2024-08-10 13:02:55.454723,XGBRegressor
2024-08-10T00:00:00Z,-1.2326137178075556,36.7324447631836,-1.2739575,36.8118501,12972.2,1681.5767822265625,2024-08-10 13:02:58.467404,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 13:02:59.961264,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 13:03:10.116980,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 13:06:12.129723,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2447987778544312,36.77862167358399,23242.0,1668.1143798828125,2024-08-10 13:06:16.038222,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.242045225528559,36.699657440185554,13701.2,1078.7432861328125,2024-08-10 13:06:19.390901,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 13:06:20.577716,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 13:06:30.214063,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:18:17.716332,XGBRegressor
2024-08-10T00:00:00Z,-1.25492987960504,36.68729782104493,-1.2739575,36.8118501,14962.1,1575.412109375,2024-08-10 17:18:24.572830,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:18:28.015581,XGBRegressor
2024-08-10T00:00:00Z,-1.261449559669742,36.69605255126954,-1.2739575,36.8118501,14979.1,1540.4000244140625,2024-08-10 17:18:31.857639,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:18:41.435645,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:22:55.852514,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2118568643066119,36.792011260986335,27067.6,1908.950439453125,2024-08-10 17:23:05.771185,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:23:08.493386,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:23:19.553333,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:23:29.872288,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:23:51.654659,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:23:59.159934,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:24:18.558719,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:25:23.837098,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:25:45.868283,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:26:33.680141,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.9096888,-1.2739575,36.8118501,24443.9,2245.502685546875,2024-08-10 17:26:41.792489,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:26:47.316142,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:27:35.336370,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:27:45.717615,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:27:55.910763,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:28:29.685227,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:29:13.606686,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:29:22.736188,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:29:32.359735,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:29:42.100453,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:29:56.168046,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:30:16.347959,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:30:24.984939,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:33:22.203323,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2122000113233322,36.794757843017585,27837.4,2014.5064697265625,2024-08-10 17:33:30.743645,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:33:38.333722,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2070528015135051,36.80557250976563,32162.9,2399.367919921875,2024-08-10 17:33:45.441322,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:33:55.454606,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:45:06.682822,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2199208076791799,36.78411483764649,31239.4,1972.6929931640625,2024-08-10 17:45:24.056093,XGBRegressor
2024-08-10T00:00:00Z,51.056534,5.1691684,-1.2739575,36.8118501,1000,1883.396728515625,2024-08-10 17:45:31.252669,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:45:31.896746,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:53:13.471244,XGBRegressor
2024-08-10T00:00:00Z,-1.2420620423926565,36.70051574707032,-1.2739575,36.8118501,14646.0,1482.1158447265625,2024-08-10 17:53:18.153187,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:53:19.346768,XGBRegressor
2024-08-10T00:00:00Z,51.056534,5.1691684,-1.2739575,36.8118501,30275.7,3480.389404296875,2024-08-10 17:53:30.270406,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:53:30.896807,XGBRegressor
2024-08-10T00:00:00Z,51.056534,5.1691684,-1.2739575,36.8118501,30275.7,3480.389404296875,2024-08-10 17:53:42.849911,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 17:53:43.349221,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:00:11.398741,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2363917656806562,36.79664611816407,27009.7,2020.3282470703125,2024-08-10 18:00:24.542020,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:00:31.590091,XGBRegressor
2024-08-10T00:00:00Z,51.056534,5.1691684,-1.2739575,36.8118501,30275.7,3480.389404296875,2024-08-10 18:00:41.130672,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:00:41.636154,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:07:07.947734,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2333034687984368,36.7899513244629,31862.4,1984.1005859375,2024-08-10 18:07:13.643641,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:07:16.027810,XGBRegressor
2024-08-10T00:00:00Z,51.056534,5.1691684,-1.2739575,36.8118501,30275.7,3480.389404296875,2024-08-10 18:07:23.684420,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:07:24.247497,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.9096888,-1.2739575,36.8118501,24443.9,2245.502685546875,2024-08-10 18:16:14.463501,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,37.9096888,-1.2739575,36.8118501,30275.7,2894.838623046875,2024-08-10 18:16:16.045210,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,38.9096888,-1.2739575,36.8118501,30275.7,2894.838623046875,2024-08-10 18:16:17.164400,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:16:17.630593,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.8995204,36.8118501,86715.2,3222.885986328125,2024-08-10 18:16:25.511074,XGBRegressor
2024-08-10T00:00:00Z,-0.8995204,36.6825914,-1.8995204,36.8118501,30275.7,2248.195556640625,2024-08-10 18:16:32.393384,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:16:32.889801,XGBRegressor
2024-08-10T00:00:00Z,-0.8995204,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:16:45.783030,XGBRegressor
2024-08-10T00:00:00Z,0.1004796,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:16:46.905005,XGBRegressor
2024-08-10T00:00:00Z,1.1004796,36.6825914,-1.2739575,36.8118501,336236.8,3222.885986328125,2024-08-10 18:16:47.407945,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:16:47.902735,XGBRegressor
2024-08-10T00:00:00Z,-0.8995204,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:17:02.975900,XGBRegressor
2024-08-10T00:00:00Z,0.1004796,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:17:15.371229,XGBRegressor
2024-08-10T00:00:00Z,-0.8995204,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:17:19.647740,XGBRegressor
2024-08-10T00:00:00Z,-1.8995204,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:17:21.288070,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:17:21.817205,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:20:13.943350,XGBRegressor
2024-08-10T00:00:00Z,-1.8995204,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:20:45.765347,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:20:46.287722,XGBRegressor
2024-08-10T00:00:00Z,-1.8995204,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:20:55.081532,XGBRegressor
2024-08-10T00:00:00Z,-2.8995204,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:21:02.208091,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:21:02.719934,XGBRegressor
2024-08-10T00:00:00Z,51.056534,5.1691684,-1.2739575,36.8118501,30275.7,3480.389404296875,2024-08-10 18:21:37.195490,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:21:37.662483,XGBRegressor
2024-08-10T00:00:00Z,51.056534,5.1691684,-1.2739575,36.8118501,30275.7,3480.389404296875,2024-08-10 18:21:54.648009,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:21:55.132328,XGBRegressor
2024-08-10T00:00:00Z,-1.3032036,36.6825914,-1.2739575,36.8118501,30275.7,2248.195556640625,2024-08-10 18:23:21.014592,XGBRegressor
